"Min,Max,Modal Price from Karnataka[Groundnut] from 01-Jan-2017To31-Dec-2017 (Total-4473) (Total-4473)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3606,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,2551,4869,3777,1-Jan-17
291,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,4625,4625,4625,2-Jan-17
544,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,2-Jan-17
687,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,3319,5742,4944,2-Jan-17
824,Chitradurga,Challakere,Groundnut,Gejje,FAQ,3109,5369,4588,2-Jan-17
963,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,3600,5909,4969,2-Jan-17
1629,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2901,4356,3773,2-Jan-17
1630,Gadag,Gadag,Groundnut,Gejje,FAQ,2525,5230,4750,2-Jan-17
2067,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,3909,4250,3909,2-Jan-17
2068,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,2169,5300,4579,2-Jan-17
2069,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,4539,4539,4539,2-Jan-17
2650,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3019,4469,4132,2-Jan-17
3040,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2009,5759,4366,2-Jan-17
3246,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,3601,3643,3622,2-Jan-17
3536,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3200,4848,4650,2-Jan-17
3932,Gadag,Rona,Groundnut,Gejje,FAQ,2789,4049,3798,2-Jan-17
4034,Haveri,Savanur,Groundnut,Gejje,FAQ,3009,5372,4528,2-Jan-17
316,Chikmagalur,Bagepalli,Groundnut,Other,FAQ,4100,4200,4100,3-Jan-17
543,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,3-Jan-17
1627,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3069,4895,3985,3-Jan-17
1628,Gadag,Gadag,Groundnut,Gejje,FAQ,2615,5449,4830,3-Jan-17
2065,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,4042,4042,4042,3-Jan-17
2066,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,1111,1111,1111,3-Jan-17
2258,Koppal,Koppal,Groundnut,Gejje,FAQ,3359,5459,4877,3-Jan-17
2327,Bellary,Kottur,Groundnut,Natte,FAQ,2669,5719,5034,3-Jan-17
2649,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3330,4379,4063,3-Jan-17
3039,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2009,4699,3800,3-Jan-17
3535,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3638,5389,5169,3-Jan-17
3931,Gadag,Rona,Groundnut,Gejje,FAQ,2495,4699,3352,3-Jan-17
4033,Haveri,Savanur,Groundnut,Gejje,FAQ,4611,5039,4867,3-Jan-17
4363,Belgaum,Soundati,Groundnut,Gejje,FAQ,2893,2893,2893,3-Jan-17
4473,Koppal,Yalburga,Groundnut,Gungri (With Shell),FAQ,3200,3200,3200,3-Jan-17
290,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,3105,3105,3105,4-Jan-17
686,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,3900,5780,4940,4-Jan-17
962,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2309,5889,5173,4-Jan-17
1625,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,305,4266,3801,4-Jan-17
1626,Gadag,Gadag,Groundnut,Gejje,FAQ,3001,5150,4349,4-Jan-17
2257,Koppal,Koppal,Groundnut,Gejje,FAQ,3359,5460,4877,4-Jan-17
2648,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3476,4395,4148,4-Jan-17
3534,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3389,5678,5678,4-Jan-17
3930,Gadag,Rona,Groundnut,Gejje,FAQ,2869,3971,3280,4-Jan-17
4230,Gulbarga,Shorapur,Groundnut,Gejje,FAQ,4550,4880,4550,4-Jan-17
289,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,3801,3801,3801,5-Jan-17
542,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,5-Jan-17
1623,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3409,4233,3878,5-Jan-17
1624,Gadag,Gadag,Groundnut,Gejje,FAQ,3520,5150,4349,5-Jan-17
2647,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3315,4222,4047,5-Jan-17
2762,Tumkur,Madhugiri,Groundnut,Natte,FAQ,3050,4920,4900,5-Jan-17
3038,Gadag,Mundaragi,Groundnut,Gejje,FAQ,3099,4319,3765,5-Jan-17
3533,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2669,5454,5149,5-Jan-17
3929,Gadag,Rona,Groundnut,Gejje,FAQ,2759,4141,3250,5-Jan-17
288,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,3329,3329,3329,6-Jan-17
315,Chikmagalur,Bagepalli,Groundnut,Other,FAQ,4100,4200,4100,6-Jan-17
541,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,6-Jan-17
685,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,2869,6050,5065,6-Jan-17
823,Chitradurga,Challakere,Groundnut,Gejje,FAQ,4029,5519,4838,6-Jan-17
961,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2619,5789,5211,6-Jan-17
1621,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3561,4379,3918,6-Jan-17
1622,Gadag,Gadag,Groundnut,Gejje,FAQ,3001,5571,4401,6-Jan-17
2064,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,5129,5129,5129,6-Jan-17
2256,Koppal,Koppal,Groundnut,Gejje,FAQ,2549,5511,4131,6-Jan-17
2326,Bellary,Kottur,Groundnut,Natte,FAQ,2809,5648,4964,6-Jan-17
2646,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,2659,4339,4217,6-Jan-17
2761,Tumkur,Madhugiri,Groundnut,Natte,FAQ,3000,4980,4953,6-Jan-17
3037,Gadag,Mundaragi,Groundnut,Gejje,FAQ,3099,4319,3465,6-Jan-17
3245,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,5005,5851,5196,6-Jan-17
3532,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3069,5278,4989,6-Jan-17
3928,Gadag,Rona,Groundnut,Gejje,FAQ,2666,5501,3960,6-Jan-17
540,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,7-Jan-17
1619,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3101,4350,3908,7-Jan-17
1620,Gadag,Gadag,Groundnut,Gejje,FAQ,3259,5430,4525,7-Jan-17
2061,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,4009,4009,4009,7-Jan-17
2062,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,4669,5253,4889,7-Jan-17
2063,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,4879,5259,4879,7-Jan-17
2255,Koppal,Koppal,Groundnut,Gejje,FAQ,2549,5511,4131,7-Jan-17
2384,Udupi,Kundapura,Groundnut,Gejje,FAQ,3100,3325,3325,7-Jan-17
2645,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3079,4325,4060,7-Jan-17
3036,Gadag,Mundaragi,Groundnut,Gejje,FAQ,3199,5139,3870,7-Jan-17
3270,Tumkur,Pavagada,Groundnut,Big (With Shell),FAQ,4000,4000,4000,7-Jan-17
3531,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2675,5151,4838,7-Jan-17
3927,Gadag,Rona,Groundnut,Gejje,FAQ,2692,4096,3458,7-Jan-17
4229,Gulbarga,Shorapur,Groundnut,Balli/Habbu,FAQ,3969,4741,4374,7-Jan-17
3605,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,2339,4809,3590,8-Jan-17
287,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,4109,4209,4160,9-Jan-17
539,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,9-Jan-17
684,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,4100,5830,4936,9-Jan-17
822,Chitradurga,Challakere,Groundnut,Gejje,FAQ,3089,5409,4531,9-Jan-17
960,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,3409,5763,5015,9-Jan-17
2058,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,3639,3910,3639,9-Jan-17
2059,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,4669,5150,4829,9-Jan-17
2060,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,4719,5119,4719,9-Jan-17
2760,Tumkur,Madhugiri,Groundnut,Natte,FAQ,3000,4000,3960,9-Jan-17
3244,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,3661,6523,4615,9-Jan-17
3530,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3149,5090,4796,9-Jan-17
4032,Haveri,Savanur,Groundnut,Gejje,FAQ,3416,5489,4402,9-Jan-17
4077,Gulbarga,Shahapur,Groundnut,Big (With Shell),FAQ,4219,4219,4219,9-Jan-17
4228,Gulbarga,Shorapur,Groundnut,Balli/Habbu,FAQ,4317,5109,4421,9-Jan-17
538,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,10-Jan-17
1617,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2919,4419,3915,10-Jan-17
1618,Gadag,Gadag,Groundnut,Gejje,FAQ,2008,5574,4349,10-Jan-17
2057,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,5470,5470,5470,10-Jan-17
2254,Koppal,Koppal,Groundnut,Gejje,FAQ,3209,5651,5055,10-Jan-17
2325,Bellary,Kottur,Groundnut,Natte,FAQ,3209,5589,4896,10-Jan-17
2644,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3006,4435,4202,10-Jan-17
3035,Gadag,Mundaragi,Groundnut,Gejje,FAQ,3169,5473,3695,10-Jan-17
3243,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,3745,3745,3745,10-Jan-17
3529,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3265,5589,5302,10-Jan-17
3926,Gadag,Rona,Groundnut,Gejje,FAQ,2159,5489,3850,10-Jan-17
4227,Gulbarga,Shorapur,Groundnut,Gejje,FAQ,3906,5135,4759,10-Jan-17
286,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,3235,4699,3545,11-Jan-17
537,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,11-Jan-17
683,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,3700,5850,4903,11-Jan-17
1615,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3109,4109,3805,11-Jan-17
1616,Gadag,Gadag,Groundnut,Gejje,FAQ,3355,5230,4401,11-Jan-17
2253,Koppal,Koppal,Groundnut,Gejje,FAQ,3209,5651,5055,11-Jan-17
2643,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3469,4389,3955,11-Jan-17
3034,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2689,3909,3472,11-Jan-17
3528,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3465,5669,5490,11-Jan-17
4468,Gulbarga,Yadgir,Groundnut,Big (With Shell),FAQ,3987,3987,3987,11-Jan-17
536,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,12-Jan-17
1613,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3129,4306,3910,12-Jan-17
1614,Gadag,Gadag,Groundnut,Gejje,FAQ,3101,5230,4415,12-Jan-17
2642,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3480,4269,4042,12-Jan-17
3033,Gadag,Mundaragi,Groundnut,Gejje,FAQ,3199,3769,3535,12-Jan-17
3242,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,4107,4107,4107,12-Jan-17
3527,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3394,5660,5490,12-Jan-17
3604,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,3289,4789,4114,12-Jan-17
3925,Gadag,Rona,Groundnut,Gejje,FAQ,2021,5279,3265,12-Jan-17
535,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,5000,7500,6250,13-Jan-17
821,Chitradurga,Challakere,Groundnut,Gejje,FAQ,3109,5125,4352,13-Jan-17
959,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,3489,5509,5140,13-Jan-17
1611,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3108,4170,3817,13-Jan-17
1612,Gadag,Gadag,Groundnut,Gejje,FAQ,3690,4973,4341,13-Jan-17
2252,Koppal,Koppal,Groundnut,Gejje,FAQ,5291,5652,5536,13-Jan-17
2324,Bellary,Kottur,Groundnut,Natte,FAQ,2829,5449,4709,13-Jan-17
2641,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3049,4469,4098,13-Jan-17
3032,Gadag,Mundaragi,Groundnut,Gejje,FAQ,3490,4939,4063,13-Jan-17
3269,Tumkur,Pavagada,Groundnut,Big (With Shell),FAQ,3490,4000,3490,13-Jan-17
3526,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,3011,4799,4590,13-Jan-17
3924,Gadag,Rona,Groundnut,Gejje,FAQ,2160,5270,3077,13-Jan-17
4226,Gulbarga,Shorapur,Groundnut,Balli/Habbu,FAQ,3220,5165,4120,13-Jan-17
285,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,4421,4421,4421,16-Jan-17
534,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4500,7000,5750,16-Jan-17
682,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,3501,5819,4684,16-Jan-17
820,Chitradurga,Challakere,Groundnut,Gejje,FAQ,3840,5180,4489,16-Jan-17
958,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2020,5843,4938,16-Jan-17
1609,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3109,4354,3895,16-Jan-17
1610,Gadag,Gadag,Groundnut,Gejje,FAQ,3590,5025,4525,16-Jan-17
2640,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,3019,4349,4097,16-Jan-17
3031,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2609,4943,4074,16-Jan-17
3525,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2899,5326,5089,16-Jan-17
3603,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,2980,5049,3974,16-Jan-17
3923,Gadag,Rona,Groundnut,Gejje,FAQ,2679,3544,3150,16-Jan-17
4031,Haveri,Savanur,Groundnut,Gejje,FAQ,3419,5239,4221,16-Jan-17
4225,Gulbarga,Shorapur,Groundnut,Balli/Habbu,FAQ,3070,4932,4450,16-Jan-17
4362,Belgaum,Soundati,Groundnut,Gejje,FAQ,2895,3245,3100,16-Jan-17
284,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,1692,1692,1692,17-Jan-17
314,Chikmagalur,Bagepalli,Groundnut,Other,FAQ,4100,4200,4100,17-Jan-17
533,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4500,4250,17-Jan-17
819,Chitradurga,Challakere,Groundnut,Gejje,FAQ,3211,3611,3440,17-Jan-17
1128,Davangere,Davangere,Groundnut,Gejje,FAQ,3300,3500,3400,17-Jan-17
1607,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,3102,4216,3809,17-Jan-17
1608,Gadag,Gadag,Groundnut,Gejje,FAQ,3160,5350,4415,17-Jan-17
2056,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,3739,3739,3739,17-Jan-17
2251,Koppal,Koppal,Groundnut,Gejje,FAQ,3069,5699,5292,17-Jan-17
