"Min,Max,Modal Price from Karnataka[Green Gram (Moong)(Whole)] from 01-Jan-2010To31-Dec-2010 (Total-2238) (Total-2238)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
418,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7250,6725,1-Jan-10
475,Bidar,Basava Kalayana,Green Gram (Moong)(Whole),Green (Whole),FAQ,5001,5001,5001,1-Jan-10
644,Davangere,Davangere,Green Gram (Moong)(Whole),Green (Whole),Medium,7400,7600,7500,1-Jan-10
865,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3530,6409,6320,1-Jan-10
1076,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5000,5800,5500,1-Jan-10
1589,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,1818,4669,4039,1-Jan-10
417,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7250,6725,2-Jan-10
566,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,5150,5675,5150,2-Jan-10
864,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3511,6359,6270,2-Jan-10
1075,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6400,5800,2-Jan-10
1216,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,4225,4225,4225,2-Jan-10
1588,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,5849,5879,5850,2-Jan-10
416,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7250,6725,4-Jan-10
863,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3450,6309,6220,4-Jan-10
1074,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5200,6400,5800,4-Jan-10
1587,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2709,5569,2800,4-Jan-10
415,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7250,6725,5-Jan-10
579,Chamrajnagar,Chamaraj Nagar,Green Gram (Moong)(Whole),Other,FAQ,2500,3000,2800,5-Jan-10
862,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3411,6280,6190,5-Jan-10
1073,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5000,6000,5500,5-Jan-10
1215,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,4189,4189,4189,5-Jan-10
414,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7250,6725,6-Jan-10
861,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2255,5001,4910,6-Jan-10
1072,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5000,5800,5500,6-Jan-10
1586,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,5479,5479,5479,6-Jan-10
1748,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6600,6900,6750,6-Jan-10
2085,Gulbarga,Shorapur,Green Gram (Moong)(Whole),Green (Whole),FAQ,4359,5141,4819,6-Jan-10
2237,Koppal,Yalburga,Green Gram (Moong)(Whole),Green (Whole),FAQ,4000,4000,4000,6-Jan-10
413,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,7-Jan-10
860,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3010,5009,4920,7-Jan-10
1071,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,7-Jan-10
2230,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,5555,5555,5555,7-Jan-10
165,Bagalkot,Bagalakot,Green Gram (Moong)(Whole),Green (Whole),Medium,5600,5600,5600,8-Jan-10
412,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,8-Jan-10
859,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3460,6351,6260,8-Jan-10
1070,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,8-Jan-10
1585,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,4619,5319,4817,8-Jan-10
1747,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6400,6800,6600,8-Jan-10
2084,Gulbarga,Shorapur,Green Gram (Moong)(Whole),Green (Whole),FAQ,2606,4530,3850,8-Jan-10
858,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3480,6339,6250,9-Jan-10
1069,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6050,5800,9-Jan-10
1584,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,3869,7859,3900,9-Jan-10
411,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,11-Jan-10
857,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3465,6210,6120,11-Jan-10
1068,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,11-Jan-10
1244,Tumkur,Huliyar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2500,3550,3500,11-Jan-10
1583,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,3060,5455,3940,11-Jan-10
2236,Koppal,Yalburga,Green Gram (Moong)(Whole),Green (Whole),FAQ,4200,4500,4350,11-Jan-10
410,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,12-Jan-10
856,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3260,6159,6070,12-Jan-10
1067,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6000,5800,12-Jan-10
1582,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,4289,4289,4289,12-Jan-10
409,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,13-Jan-10
855,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3281,6167,6080,13-Jan-10
1066,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,13-Jan-10
1581,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,1389,5634,1500,13-Jan-10
1746,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6600,7000,6800,13-Jan-10
408,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,15-Jan-10
76,Bagalkot,Badami,Green Gram (Moong)(Whole),Green (Whole),FAQ,6550,6550,6550,16-Jan-10
407,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,16-Jan-10
854,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2711,5017,4930,16-Jan-10
1065,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,16-Jan-10
1745,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6500,7000,6750,16-Jan-10
406,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,18-Jan-10
853,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3011,5737,5650,18-Jan-10
1064,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5550,6000,5805,18-Jan-10
1580,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,5316,5316,5316,18-Jan-10
1744,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6600,7200,6900,18-Jan-10
405,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,19-Jan-10
852,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2560,4511,4420,19-Jan-10
1063,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5550,6000,5805,19-Jan-10
1100,Hassan,Hassan,Green Gram (Moong)(Whole),Green (Whole),FAQ,6000,6800,6400,19-Jan-10
404,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,20-Jan-10
851,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3251,6250,6160,20-Jan-10
1062,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6100,5800,20-Jan-10
1579,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,5966,5966,5966,20-Jan-10
1743,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6500,7000,6750,20-Jan-10
403,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,21-Jan-10
850,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3420,6249,6160,21-Jan-10
1061,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,21-Jan-10
402,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6000,7000,6600,22-Jan-10
643,Davangere,Davangere,Green Gram (Moong)(Whole),Green (Whole),Medium,6800,7000,6900,22-Jan-10
1060,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6100,5800,22-Jan-10
1578,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,4260,4260,4260,22-Jan-10
401,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,23-Jan-10
849,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3430,6239,6150,23-Jan-10
1059,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5200,6400,5800,23-Jan-10
1742,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6600,7000,6800,23-Jan-10
400,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,25-Jan-10
848,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3221,6020,5930,25-Jan-10
1058,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6100,5800,25-Jan-10
1741,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6500,7000,6750,25-Jan-10
399,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,27-Jan-10
847,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,3155,5767,5680,27-Jan-10
1057,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5800,27-Jan-10
1577,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,5158,5158,5158,27-Jan-10
2096,Bijapur,Sindagi,Green Gram (Moong)(Whole),Green (Whole),FAQ,5800,7000,6000,27-Jan-10
398,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,28-Jan-10
1056,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6100,5800,28-Jan-10
1740,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,6500,6900,6700,28-Jan-10
43,Hassan,Arasikere,Green Gram (Moong)(Whole),Local (Whole),FAQ,5993,5993,5993,29-Jan-10
397,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,6200,7000,6600,29-Jan-10
642,Davangere,Davangere,Green Gram (Moong)(Whole),Green (Whole),Medium,6800,7000,6900,29-Jan-10
