State,State_Code,District,Market,Commodity,Commodity_Code,Arrivals,Date
Karnataka,KK,Bangalore,Bangalore,Arhar,260,1403,01-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,3,01-Jan-2015
Karnataka,KK,Mysore,Mysore (Bandipalya),Arhar,260,100,01-Jan-2015
Karnataka,KK,Shimoga,Shimoga,Arhar,260,10,01-Jan-2015
Karnataka,KK,Bangalore,Bangalore,Arhar,260,1652,02-Jan-2015
Karnataka,KK,Belgaum,Nippani,Arhar,260,12,02-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,53,02-Jan-2015
Karnataka,KK,Mysore,Mysore (Bandipalya),Arhar,260,130,02-Jan-2015
Karnataka,KK,Shimoga,Shimoga,Arhar,260,11,02-Jan-2015
Karnataka,KK,Udupi,Kundapura,Arhar,260,54,02-Jan-2015
Karnataka,KK,Bangalore,Bangalore,Arhar,260,2251,03-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,7,03-Jan-2015
Karnataka,KK,Hassan,Arasikere,Arhar,260,60,03-Jan-2015
Karnataka,KK,Shimoga,Shimoga,Arhar,260,8,03-Jan-2015
Karnataka,KK,Bangalore,Bangalore,Arhar,260,2424,05-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,13,05-Jan-2015
Karnataka,KK,Kolar,Bangarpet,Arhar,260,50,05-Jan-2015
Karnataka,KK,Shimoga,Shimoga,Arhar,260,10,05-Jan-2015
Karnataka,KK,Bangalore,Bangalore,Arhar,260,2688,06-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,15,06-Jan-2015
Karnataka,KK,Hassan,Arasikere,Arhar,260,17,06-Jan-2015
Karnataka,KK,Kolar,Bangarpet,Arhar,260,60,06-Jan-2015
Karnataka,KK,Mysore,Mysore (Bandipalya),Arhar,260,130,06-Jan-2015
Karnataka,KK,Shimoga,Shimoga,Arhar,260,7,06-Jan-2015
Karnataka,KK,Bangalore,Bangalore,Arhar,260,1574,07-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,24,07-Jan-2015
Karnataka,KK,Hassan,Arasikere,Arhar,260,25,07-Jan-2015
Karnataka,KK,Mysore,Mysore (Bandipalya),Arhar,260,108,07-Jan-2015
Karnataka,KK,Shimoga,Bhadravathi,Arhar,260,50,07-Jan-2015
Karnataka,KK,Shimoga,Shimoga,Arhar,260,12,07-Jan-2015
Karnataka,KK,Bangalore,Bangalore,Arhar,260,1167,08-Jan-2015
Karnataka,KK,Gadag,Laxmeshwar,Arhar,260,17,08-Jan-2015
