"Min,Max,Modal Price from Karnataka[Maize] from 01-Jan-2015To31-Dec-2015 (Total-10623) (Total-10623)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
114,Hassan,Arasikere,Maize,Local,Medium,950,1150,1050,01-Jan-15
335,Belgaum,Athani,Maize,Hybrid/Local,FAQ,1140,1180,1155,01-Jan-15
432,Bagalkot,Badami,Maize,Hybrid/Local,Small,990,1001,995,01-Jan-15
613,Bagalkot,Bagalakot,Maize,Hybrid/Local,Medium,1025,1162,1114,01-Jan-15
773,Chikmagalur,Bagepalli,Maize,Other,FAQ,1200,1400,1310,01-Jan-15
1039,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,1250,1300,1275,01-Jan-15
1447,Hassan,Belur,Maize,Hybrid/Local,FAQ,900,1205,1000,01-Jan-15
1590,Shimoga,Bhadravathi,Maize,Local,FAQ,1080,1080,1080,01-Jan-15
1682,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,1000,1060,1040,01-Jan-15
1989,Davangere,Channagiri,Maize,Local,Medium,1190,1250,1250,01-Jan-15
1990,Davangere,Channagiri,Maize,Local,FAQ,1190,1250,1250,01-Jan-15
2120,Hassan,Channarayapatna,Maize,Hybrid/Local,FAQ,1000,1205,1205,01-Jan-15
2214,Kolar,Chickkaballapura,Maize,Local,FAQ,1300,1320,1310,01-Jan-15
2215,Kolar,Chickkaballapura,Maize,Sweet Corn (For Biscuits),FAQ,1800,4200,3500,01-Jan-15
2654,Davangere,Davangere,Maize,Local,FAQ,1050,1127,1080,01-Jan-15
2813,Dharwad,Dharwar,Maize,Local,FAQ,900,1120,1000,01-Jan-15
2917,Bangalore,Doddaballa Pur,Maize,Local,Medium,1100,1220,1170,01-Jan-15
2918,Bangalore,Doddaballa Pur,Maize,Local,FAQ,1100,1220,1170,01-Jan-15
3107,Gadag,Gadag,Maize,Local,FAQ,959,1076,1050,01-Jan-15
